r0	M_star	flux_peb	M_em_fact	M_init	M_trans	t_trans	t_moon	t_e3
10.0	1.0	100	0.1	0.00039614001	0.005834294943112898	314327.5393340096	349329.3180966934	134442.11162583582
10.0	1.0	50	2.0	0.0079228001	0.005834294943112898	0.0	7053.979496327709	0.0
10.0	1.0	50	1.0	0.0039614001	0.005834294943112898	19645.616210398577	69092.79897200446	0.0
10.0	1.0	50	0.5	0.0019807	0.005834294943112898	103539.65726741191	162647.22213906547	0.0
10.0	1.0	50	0.1	0.00039614001	0.005834294943112898	547438.3188257818	613944.8678015898	216464.38762181057
10.0	1.0	20	2.0	0.0079228001	0.005834294943112898	0.0	9253.947988206366	0.0
10.0	1.0	20	1.0	0.0039614001	0.005834294943112898	29051.401591147045	123139.30168823485	0.0
10.0	1.0	20	0.5	0.0019807	0.005834294943112898	185068.7302422604	309166.2337436784	0.0
10.0	1.0	20	0.1	0.00039614001	0.005834294943112898	1065076.557905956	1214994.3028480422	364324.01019225176
10.0	0.7	200	2.0	0.0061319876	0.00877039577307746	8718.81617000532	12816.434502909755	0.0
10.0	0.7	200	1.0	0.0030659938	0.00877039577307746	37678.76176568445	42304.68807050668	0.0
10.0	0.7	200	0.5	0.0015329969	0.00877039577307746	82835.62811913092	87610.96551865047	0.0
10.0	0.7	200	0.1	0.00030659938	0.00877039577307746	288499.2662707429	293411.3869206605	140400.05369631515
10.0	0.7	100	2.0	0.0061319876	0.00877039577307746	14259.203010536874	21769.769598968356	0.0
10.0	0.7	100	1.0	0.0030659938	0.00877039577307746	67166.23884157838	76007.42980622035	0.0
10.0	0.7	100	0.5	0.0015329969	0.00877039577307746	149382.4129026131	158587.8513676393	0.0
10.0	0.7	100	0.1	0.00030659938	0.00877039577307746	529840.1923855325	539399.2131478772	248189.33448951808
10.0	0.7	50	2.0	0.0061319876	0.00877039577307746	21995.135764914292	35256.44370611906	0.0
10.0	0.7	50	1.0	0.0030659938	0.00877039577307746	115304.89408916686	131831.21102606758	0.0
10.0	0.7	50	0.5	0.0015329969	0.00877039577307746	260050.9523044562	277478.89200739824	0.0
10.0	0.7	50	0.1	0.00030659938	0.00877039577307746	944503.5091351144	962876.8052906595	419481.2511447151
10.0	0.7	20	2.0	0.0061319876	0.00877039577307746	34965.22455087857	60705.46228474217	0.0
10.0	0.7	20	1.0	0.0030659938	0.00877039577307746	218459.25398281415	254404.5475002409	0.0
10.0	0.7	20	0.5	0.0015329969	0.00877039577307746	506737.36386107	545743.277617548	0.0
10.0	0.7	20	0.1	0.00030659938	0.00877039577307746	1910379.0178344666	1952968.4841134155	763665.5530853788
10.0	0.5	200	2.0	0.004806443	0.012883167732742192	38417.10714025793	28381.509878136967	0.0
10.0	0.5	200	1.0	0.0024032215	0.012883167732742192	84814.50559704693	74438.06663297203	0.0
10.0	0.5	200	0.5	0.0012016107	0.012883167732742192	161313.7009713836	150809.02762145363	0.0
10.0	0.5	200	0.1	0.00024032215	0.012883167732742192	419298.7321309789	408699.2679822533	200317.52751812094
10.0	0.5	100	2.0	0.004806443	0.012883167732742192	70355.70434269584	50931.706167579054	0.0
10.0	0.5	100	1.0	0.0024032215	0.012883167732742192	155826.81686307988	135633.94230273596	0.0
10.0	0.5	100	0.5	0.0012016107	0.012883167732742192	294377.4915651514	273894.5589983671	0.0
10.0	0.5	100	0.1	0.00024032215	0.012883167732742192	783515.0546241082	762784.8003456432	365672.16490043525
10.0	0.5	50	2.0	0.004806443	0.012883167732742192	125517.5622472865	88573.86610101142	0.0
10.0	0.5	50	1.0	0.0024032215	0.012883167732742192	278544.09434490686	239827.9915922509	0.0
10.0	0.5	50	0.5	0.0012016107	0.012883167732742192	521355.74657504127	481938.21429116174	0.0
10.0	0.5	50	0.1	0.00024032215	0.012883167732742192	1430703.757922925	1390544.0016536736	645868.5798917975
10.0	0.5	20	2.0	0.004806443	0.012883167732742192	256274.04859743887	173002.56175507436	0.0
10.0	0.5	20	1.0	0.0024032215	0.012883167732742192	570986.6751684049	481921.36037421273	0.0
10.0	0.5	20	0.5	0.0012016107	0.012883167732742192	1053026.19760967	961445.3131502894	0.0
10.0	0.5	20	0.1	0.00024032215	0.012883167732742192	3017039.9847531994	2922091.2139608036	1268892.5779125213
10.0	0.3	200	2.0	0.0033081666	0.023097452851887756	127278.45288169279	84585.54651212017	0.0
10.0	0.3	200	1.0	0.0016540833	0.023097452851887756	235492.01785949417	192622.16212873734	0.0
10.0	0.3	200	0.5	0.00082704164	0.023097452851887756	382541.5313640004	339689.1982605784	23829.75742425127
10.0	0.3	200	0.1	0.00016540833	0.023097452851887756	658554.7412089846	615805.8176515267	280628.31450804474
10.0	0.3	100	2.0	0.0033081666	0.023097452851887756	240471.02801174336	156410.84128702045	0.0
10.0	0.3	100	1.0	0.0016540833	0.023097452851887756	437774.7714284173	353448.9900958811	0.0
10.0	0.3	100	0.5	0.00082704164	0.023097452851887756	709900.4347549218	625652.195188636	36490.67914338594
10.0	0.3	100	0.1	0.00016540833	0.023097452851887756	1254569.6400046893	1170530.974469002	529459.0770527642
10.0	0.3	50	2.0	0.0033081666	0.023097452851887756	447119.4917619221	283312.76747137646	0.0
10.0	0.3	50	1.0	0.0016540833	0.023097452851887756	797431.5031477006	633055.4694322268	0.0
10.0	0.3	50	0.5	0.00082704164	0.023097452851887756	1287077.631350449	1122745.997104057	51599.538736856724
10.0	0.3	50	0.1	0.00016540833	0.023097452851887756	2353431.160191768	2189217.391593786	977939.9017632746
10.0	0.3	20	2.0	0.0033081666	0.023097452851887756	986277.1534323615	595680.017629632	0.0
10.0	0.3	20	1.0	0.0016540833	0.023097452851887756	1698290.58797607	1304881.2745657729	0.0
10.0	0.3	20	0.5	0.00082704164	0.023097452851887756	2705103.3881953987	2310455.9756114334	71311.86531357656
10.0	0.3	20	0.1	0.00016540833	0.023097452851887756	5229964.576730044	4833453.415123924	2096104.302410643
10.0	0.1	200	2.0	0.0014537534	0.08106726536299354	853202.2634530747	650899.3700351673	0.0
10.0	0.1	200	1.0	0.00072687668	0.08106726536299354	1047149.4696001253	845433.5137412819	72692.19468150771
10.0	0.1	200	0.5	0.00036343834	0.08106726536299354	1198558.1438193005	997236.8286222401	219848.72045613645
10.0	0.1	200	0.1	7.2687668e-05	0.08106726536299354	1444535.315025134	1243751.592053799	464507.97161426884
10.0	0.1	100	2.0	0.0014537534	0.08106726536299354	1655153.5019821364	1256425.1168978538	0.0
10.0	0.1	100	1.0	0.00072687668	0.08106726536299354	2034277.1419276567	1636678.6178420759	133197.79947897713
10.0	0.1	100	0.5	0.00036343834	0.08106726536299354	2332526.0999911446	1935644.062321204	419569.7254073315
10.0	0.1	100	0.1	7.2687668e-05	0.08106726536299354	2824070.7578724725	2428121.9627307085	905989.291715923
10.0	0.1	50	2.0	0.0014537534	0.08106726536299354	3186022.7249432886	2399799.65765254	0.0
10.0	0.1	50	1.0	0.00072687668	0.08106726536299354	3922426.273343798	3137919.6153787263	236453.0478356606
10.0	0.1	50	0.5	0.00036343834	0.08106726536299354	4507740.04760019	3724285.9158904883	786968.0079483358
10.0	0.1	50	0.1	7.2687668e-05	0.08106726536299354	5492115.220883246	4709994.662559379	1752283.9328783292
10.0	0.1	20	2.0	0.0014537534	0.08106726536299354	7458582.7043208955	5525775.385706024	0.0
10.0	0.1	20	1.0	0.00072687668	0.08106726536299354	9200875.178129477	7270034.546978303	471868.36392342614
10.0	0.1	20	0.5	0.00036343834	0.08106726536299354	10611120.737620695	8681538.209444363	1739723.9594071428
10.0	0.1	20	0.1	7.2687668e-05	0.08106726536299354	13076166.155029539	11148197.738642069	4113987.175143977
25.0	1.0	200	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	200	1.0	0.015496039	0.028065401036459305	52999.6639620151	0.0	0.0
25.0	1.0	200	0.5	0.0077480194	0.028065401036459305	147355.59134901513	32775.71457422296	0.0
25.0	1.0	200	0.1	0.0015496039	0.028065401036459305	702538.1032310332	587509.9886459311	0.0
25.0	1.0	100	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	100	1.0	0.015496039	0.028065401036459305	98974.66493407247	0.0	0.0
25.0	1.0	100	0.5	0.0077480194	0.028065401036459305	278410.95421474974	58150.782730847095	0.0
25.0	1.0	100	0.1	0.0015496039	0.028065401036459305	1313984.153475461	1092106.5490376442	0.0
25.0	1.0	50	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	50	1.0	0.015496039	0.028065401036459305	180974.86955480892	0.0	0.0
25.0	1.0	50	0.5	0.0077480194	0.028065401036459305	516693.17810621596	99244.04015641137	0.0
25.0	1.0	50	0.1	0.0015496039	0.028065401036459305	2418052.3960889657	1990645.731140393	0.0
25.0	1.0	20	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	20	1.0	0.015496039	0.028065401036459305	383630.42720994685	0.0	0.0
25.0	1.0	20	0.5	0.0077480194	0.028065401036459305	1127295.9944982924	185304.2867320189	0.0
25.0	1.0	20	0.1	0.0015496039	0.028065401036459305	5267464.971446976	4252352.03992076	0.0
25.0	0.7	200	2.0	0.023865415	0.04218927514291139	54676.046668413175	0.0	0.0
25.0	0.7	200	1.0	0.011932707	0.04218927514291139	151867.7388082561	0.0	0.0
25.0	0.7	200	0.5	0.0059663536	0.04218927514291139	316638.8421124047	121667.80065335495	0.0
25.0	0.7	200	0.1	0.0011932707	0.04218927514291139	1165034.3372223864	975282.8830146666	0.0
25.0	0.7	100	2.0	0.023865415	0.04218927514291139	103565.66201578894	0.0	0.0
25.0	0.7	100	1.0	0.011932707	0.04218927514291139	289705.6274631568	0.0	0.0
25.0	0.7	100	0.5	0.0059663536	0.04218927514291139	599562.4179883971	223091.91131274117	0.0
25.0	0.7	100	0.1	0.0011932707	0.04218927514291139	2202441.245362432	1835814.0130471955	0.0
25.0	0.7	50	2.0	0.023865415	0.04218927514291139	193698.63422053546	0.0	0.0
25.0	0.7	50	1.0	0.011932707	0.04218927514291139	545268.0049097084	0.0	0.0
25.0	0.7	50	0.5	0.0059663536	0.04218927514291139	1116739.8829608883	396882.28180705267	0.0
25.0	0.7	50	0.1	0.0011932707	0.04218927514291139	4117598.5000078995	3407357.701451919	0.0
25.0	0.7	20	2.0	0.023865415	0.04218927514291139	428915.90047290083	0.0	0.0
25.0	0.7	20	1.0	0.011932707	0.04218927514291139	1220268.678354512	0.0	0.0
25.0	0.7	20	0.5	0.0059663536	0.04218927514291139	2468521.4667888186	800663.6860407352	0.0
25.0	0.7	20	0.1	0.0011932707	0.04218927514291139	9219497.328762084	7512563.9292493835	0.0
25.0	0.5	200	2.0	0.018550177	0.061973429962809724	151753.24593323632	0.0	0.0
25.0	0.5	200	1.0	0.0092750886	0.061973429962809724	316296.12118800683	16107.508598870805	0.0
25.0	0.5	200	0.5	0.0046375443	0.061973429962809724	628157.7602847157	325655.5075190312	0.0
25.0	0.5	200	0.1	0.00092750886	0.061973429962809724	1684623.5207975076	1392146.803157493	29008.305241848102
25.0	0.5	100	2.0	0.018550177	0.061973429962809724	292886.57535186945	0.0	0.0
25.0	0.5	100	1.0	0.0092750886	0.061973429962809724	604474.4416874462	26258.500064780015	0.0
25.0	0.5	100	0.5	0.0046375443	0.061973429962809724	1183134.3805433528	599659.1300219571	0.0
25.0	0.5	100	0.1	0.00092750886	0.061973429962809724	3222704.8771719	2656396.183651744	49683.18447124518
25.0	0.5	50	2.0	0.018550177	0.061973429962809724	559892.6266416213	0.0	0.0
25.0	0.5	50	1.0	0.0092750886	0.061973429962809724	1140402.84514039	40218.43467062442	0.0
25.0	0.5	50	0.5	0.0046375443	0.061973429962809724	2196231.456505338	1075857.7547163481	0.0
25.0	0.5	50	0.1	0.00092750886	0.061973429962809724	6123281.145057935	5021659.087151565	80568.46203763792
25.0	0.5	20	2.0	0.018550177	0.061973429962809724	1291128.389785462	0.0	0.0
25.0	0.5	20	1.0	0.0092750886	0.061973429962809724	2579523.6578868288	62785.13119122486	0.0
25.0	0.5	20	0.5	0.0046375443	0.061973429962809724	4860991.730839934	2219972.850908353	0.0
25.0	0.5	20	0.1	0.00092750886	0.061973429962809724	14087015.307448814	11420692.198506992	136806.0496715811
25.0	0.3	200	2.0	0.012511717	0.11110841730313199	463395.6256390193	0.0	0.0
25.0	0.3	200	1.0	0.0062558587	0.11110841730313199	921523.9195870428	328320.8087983301	0.0
25.0	0.3	200	0.5	0.0031279293	0.11110841730313199	1547098.3666888888	966754.3289711606	0.0
25.0	0.3	200	0.1	0.00062558587	0.11110841730313199	2643873.8318861565	2076091.1636441627	239267.40136881778
25.0	0.3	100	2.0	0.012511717	0.11110841730313199	893231.5814445412	0.0	0.0
25.0	0.3	100	1.0	0.0062558587	0.11110841730313199	1748827.51865278	604772.5113981763	0.0
25.0	0.3	100	0.5	0.0031279293	0.11110841730313199	2941325.878763304	1820101.2495620693	0.0
25.0	0.3	100	0.1	0.00062558587	0.11110841730313199	5125189.485942144	4022029.0761025404	458349.2775954089
25.0	0.3	50	2.0	0.012511717	0.11110841730313199	1706274.197042229	0.0	0.0
25.0	0.3	50	1.0	0.0062558587	0.11110841730313199	3284811.314389114	1085058.393835464	0.0
25.0	0.3	50	0.5	0.0031279293	0.11110841730313199	5544822.968952244	3372054.574603104	0.0
25.0	0.3	50	0.1	0.00062558587	0.11110841730313199	9902265.232075017	7746773.610032183	864141.769374718
25.0	0.3	20	2.0	0.012511717	0.11110841730313199	3959606.9685710324	0.0	0.0
25.0	0.3	20	1.0	0.0062558587	0.11110841730313199	7443071.3088533515	2233957.941117565	0.0
25.0	0.3	20	0.5	0.0031279293	0.11110841730313199	12612600.91020967	7383805.607671461	0.0
25.0	0.3	20	0.1	0.00062558587	0.11110841730313199	20000000.0	18171202.740744676	1931252.7813972142
25.0	0.1	200	2.0	0.0050715927	0.3899674828793541	3440750.754001479	989228.6867328065	0.0
25.0	0.1	200	1.0	0.0025357963	0.3899674828793541	4218186.683359709	1781887.6952304097	0.0
25.0	0.1	200	0.5	0.0012678982	0.3899674828793541	4831065.212371964	2403876.9184269737	0.0
25.0	0.1	200	0.1	0.00025357963	0.3899674828793541	5819186.119108523	3402847.123508113	809674.2126561492
25.0	0.1	100	2.0	0.0050715927	0.3899674828793541	6735752.291041041	1930932.1394286472	0.0
25.0	0.1	100	1.0	0.0025357963	0.3899674828793541	8279801.370083754	3494746.1811193214	0.0
25.0	0.1	100	0.5	0.0012678982	0.3899674828793541	9499001.410393994	4725477.520458536	0.0
25.0	0.1	100	0.1	0.00025357963	0.3899674828793541	11475490.577641413	6715225.904711452	1594899.223573298
25.0	0.1	50	2.0	0.0050715927	0.3899674828793541	13184778.178070711	3740676.6863598004	0.0
25.0	0.1	50	1.0	0.0025357963	0.3899674828793541	16244580.379726106	6816598.851999218	0.0
25.0	0.1	50	0.5	0.0012678982	0.3899674828793541	18665713.49405217	9248525.580788307	0.0
25.0	0.1	50	0.1	0.00025357963	0.3899674828793541	20000000.0	13217866.74505193	3127267.8347934918
25.0	0.1	20	2.0	0.0050715927	0.3899674828793541	20000000.0	8827058.62014773	0.0
25.0	0.1	20	1.0	0.0025357963	0.3899674828793541	20000000.0	16298017.30433402	0.0
25.0	0.1	20	0.5	0.0012678982	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	20	0.1	0.00025357963	0.3899674828793541	20000000.0	20000000.0	7551087.950138504
50.0	1.0	200	2.0	0.069470266	0.09209216300296398	52795.87013150057	0.0	0.0
50.0	1.0	200	1.0	0.034735133	0.09209216300296398	224817.7692855892	0.0	0.0
50.0	1.0	200	0.5	0.017367566	0.09209216300296398	504043.8341301754	0.0	0.0
50.0	1.0	200	0.1	0.0034735133	0.09209216300296398	2262104.0024109716	1436030.1493888637	0.0
50.0	1.0	100	2.0	0.069470266	0.09209216300296398	100854.95204970971	0.0	0.0
50.0	1.0	100	1.0	0.034735133	0.09209216300296398	432505.51678206306	0.0	0.0
50.0	1.0	100	0.5	0.017367566	0.09209216300296398	956464.7776895455	0.0	0.0
50.0	1.0	100	0.1	0.0034735133	0.09209216300296398	4225289.582328082	2667728.0885683135	0.0
50.0	1.0	50	2.0	0.069470266	0.09209216300296398	190172.52884784137	0.0	0.0
50.0	1.0	50	1.0	0.034735133	0.09209216300296398	820866.4121771344	0.0	0.0
50.0	1.0	50	0.5	0.017367566	0.09209216300296398	1789922.8395995263	0.0	0.0
50.0	1.0	50	0.1	0.0034735133	0.09209216300296398	7876383.145808585	4906411.396172039	0.0
50.0	1.0	20	2.0	0.069470266	0.09209216300296398	427275.03623175365	0.0	0.0
50.0	1.0	20	1.0	0.034735133	0.09209216300296398	1869835.2513616192	0.0	0.0
50.0	1.0	20	0.5	0.017367566	0.09209216300296398	4026785.774082039	0.0	0.0
50.0	1.0	20	0.1	0.0034735133	0.09209216300296398	17884025.175129537	10809805.23255814	0.0
50.0	0.7	200	2.0	0.052690513	0.1384374161762574	233212.57201358804	0.0	0.0
50.0	0.7	200	1.0	0.026345256	0.1384374161762574	517085.51363501506	0.0	0.0
50.0	0.7	200	0.5	0.013172628	0.1384374161762574	1069963.2866703686	0.0	0.0
50.0	0.7	200	0.1	0.0026345256	0.1384374161762574	3579101.200991447	2280416.726029349	0.0
50.0	0.7	100	2.0	0.052690513	0.1384374161762574	452386.71876274765	0.0	0.0
50.0	0.7	100	1.0	0.026345256	0.1384374161762574	988980.1466192609	0.0	0.0
50.0	0.7	100	0.5	0.013172628	0.1384374161762574	2005185.8008073855	0.0	0.0
50.0	0.7	100	0.1	0.0026345256	0.1384374161762574	6816958.49709888	4347497.697333191	0.0
50.0	0.7	50	2.0	0.052690513	0.1384374161762574	868514.5415232411	0.0	0.0
50.0	0.7	50	1.0	0.026345256	0.1384374161762574	1869439.327923993	0.0	0.0
50.0	0.7	50	0.5	0.013172628	0.1384374161762574	3723533.894144366	0.0	0.0
50.0	0.7	50	0.1	0.0026345256	0.1384374161762574	13001642.84452075	8247037.5228798045	0.0
50.0	0.7	20	2.0	0.052690513	0.1384374161762574	2020599.3558224326	0.0	0.0
50.0	0.7	20	1.0	0.026345256	0.1384374161762574	4276592.36087067	0.0	0.0
50.0	0.7	20	0.5	0.013172628	0.1384374161762574	8375050.793050025	0.0	0.0
50.0	0.7	20	0.1	0.0026345256	0.1384374161762574	20000000.0	19007707.153144505	0.0
50.0	0.5	200	2.0	0.040124638	0.20335598292622342	518005.6141399904	0.0	0.0
50.0	0.5	200	1.0	0.020062319	0.20335598292622342	1072513.4894101017	0.0	0.0
50.0	0.5	200	0.5	0.010031159	0.20335598292622342	2162213.4503543745	0.0	0.0
50.0	0.5	200	0.1	0.0020062319	0.20335598292622342	5060761.005064907	3031575.9205626813	0.0
50.0	0.5	100	2.0	0.040124638	0.20335598292622342	999491.5099304492	0.0	0.0
50.0	0.5	100	1.0	0.020062319	0.20335598292622342	2027686.182810819	0.0	0.0
50.0	0.5	100	0.5	0.010031159	0.20335598292622342	4044261.0179195446	0.0	0.0
50.0	0.5	100	0.1	0.0020062319	0.20335598292622342	9770071.693927867	5875873.14675335	0.0
50.0	0.5	50	2.0	0.040124638	0.20335598292622342	1910490.0603452458	0.0	0.0
50.0	0.5	50	1.0	0.020062319	0.20335598292622342	3803575.4924049447	0.0	0.0
50.0	0.5	50	0.5	0.010031159	0.20335598292622342	7542111.576877992	0.0	0.0
50.0	0.5	50	0.1	0.0020062319	0.20335598292622342	18897756.058607187	11344803.621914877	0.0
50.0	0.5	20	2.0	0.040124638	0.20335598292622342	4451726.145383254	0.0	0.0
50.0	0.5	20	1.0	0.020062319	0.20335598292622342	8690029.153771902	0.0	0.0
50.0	0.5	20	0.5	0.010031159	0.20335598292622342	17150461.470016677	0.0	0.0
50.0	0.5	20	0.1	0.0020062319	0.20335598292622342	20000000.0	20000000.0	0.0
50.0	0.3	200	2.0	0.025913758	0.3645846522552401	1641499.8963283168	0.0	0.0
50.0	0.3	200	1.0	0.012956879	0.3645846522552401	3253482.8393091513	0.0	0.0
50.0	0.3	200	0.5	0.0064784395	0.3645846522552401	5005221.056762003	1093232.8323182657	0.0
50.0	0.3	200	0.1	0.0012956879	0.3645846522552401	7861375.229048252	4038576.4508928573	0.0
50.0	0.3	100	2.0	0.025913758	0.3645846522552401	3116456.142806789	0.0	0.0
50.0	0.3	100	1.0	0.012956879	0.3645846522552401	6169348.068884928	0.0	0.0
50.0	0.3	100	0.5	0.0064784395	0.3645846522552401	9628768.942772722	2094994.0398786305	0.0
50.0	0.3	100	0.1	0.0012956879	0.3645846522552401	15364167.64575298	7920208.16460545	0.0
50.0	0.3	50	2.0	0.025913758	0.3645846522552401	5898214.572708483	0.0	0.0
50.0	0.3	50	1.0	0.012956879	0.3645846522552401	11708068.306460742	0.0	0.0
50.0	0.3	50	0.5	0.0064784395	0.3645846522552401	18552777.588317797	3961101.2526096045	0.0
50.0	0.3	50	0.1	0.0012956879	0.3645846522552401	20000000.0	15491044.093981333	0.0
50.0	0.3	20	2.0	0.025913758	0.3645846522552401	13727166.085449897	0.0	0.0
50.0	0.3	20	1.0	0.012956879	0.3645846522552401	20000000.0	0.0	0.0
50.0	0.3	20	0.5	0.0064784395	0.3645846522552401	20000000.0	8948363.05732484	0.0
50.0	0.3	20	0.1	0.0012956879	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.1	200	2.0	0.0090669543	1.2796164555969496	11153830.567027228	322147.72344013496	0.0
50.0	0.1	200	1.0	0.0045334772	1.2796164555969496	13128704.02405306	2341894.615956225	0.0
50.0	0.1	200	0.5	0.0022667386	1.2796164555969496	14697149.207332486	3936842.434852872	0.0
50.0	0.1	200	0.1	0.00045334772	1.2796164555969496	17213496.784106668	6483067.230557513	1100550.7913804757
50.0	0.1	100	2.0	0.0090669543	1.2796164555969496	20000000.0	625759.5708040802	0.0
50.0	0.1	100	1.0	0.0045334772	1.2796164555969496	20000000.0	4610712.797221481	0.0
50.0	0.1	100	0.5	0.0022667386	1.2796164555969496	20000000.0	7769152.711988792	0.0
50.0	0.1	100	0.1	0.00045334772	1.2796164555969496	20000000.0	12833764.094362255	2175246.4137117304
50.0	0.1	50	2.0	0.0090669543	1.2796164555969496	20000000.0	1202102.547523601	0.0
50.0	0.1	50	1.0	0.0045334772	1.2796164555969496	20000000.0	9050363.52832431	0.0
50.0	0.1	50	0.5	0.0022667386	1.2796164555969496	20000000.0	15308239.719687955	0.0
50.0	0.1	50	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	4285095.588235294
50.0	0.1	20	2.0	0.0090669543	1.2796164555969496	20000000.0	2788801.2422360266	0.0
50.0	0.1	20	1.0	0.0045334772	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	20	0.5	0.0022667386	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	20	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	10449879.5543511
