r0	M_star	flux_peb	M_em_fact	M_init	M_trans	t_trans	t_moon	t_e3
10.0	1.0	50	2.0	0.0079228001	0.005834294943112898	0.0	7078.69923774564	0.0
10.0	1.0	50	1.0	0.0039614001	0.005834294943112898	19869.837806024792	69816.5748988079	0.0
10.0	1.0	50	0.5	0.0019807	0.005834294943112898	106405.05411424377	166246.73293840166	0.0
10.0	1.0	50	0.1	0.00039614001	0.005834294943112898	690788.2514547149	758823.4822898705	317688.8550665106
10.0	1.0	20	2.0	0.0079228001	0.005834294943112898	0.0	9272.95054127743	0.0
10.0	1.0	20	1.0	0.0039614001	0.005834294943112898	29271.53166517518	124129.09390912994	0.0
10.0	1.0	20	0.5	0.0019807	0.005834294943112898	188948.97375661577	314450.4638859783	0.0
10.0	1.0	20	0.1	0.00039614001	0.005834294943112898	1252419.5630846368	1405918.2647943387	474505.3081260575
10.0	0.7	200	2.0	0.0061319876	0.00877039577307746	8844.382884522623	12994.96525459604	0.0
10.0	0.7	200	1.0	0.0030659938	0.00877039577307746	38833.064505406925	43524.80675788166	0.0
10.0	0.7	200	0.5	0.0015329969	0.00877039577307746	89000.96591137984	93849.75908260197	0.0
10.0	0.7	200	0.1	0.00030659938	0.00877039577307746	639019.6448723378	644042.255056865	455735.4302531977
10.0	0.7	100	2.0	0.0061319876	0.00877039577307746	14440.753875944305	22044.02707376608	0.0
10.0	0.7	100	1.0	0.0030659938	0.00877039577307746	69032.63558216153	77997.2794160857	0.0
10.0	0.7	100	0.5	0.0015329969	0.00877039577307746	159125.9542706697	168472.5726193942	0.0
10.0	0.7	100	0.1	0.00030659938	0.00877039577307746	1024061.6607839135	1033862.3809824184	677174.7807672279
10.0	0.7	50	2.0	0.0061319876	0.00877039577307746	22231.961606452816	35644.51987728323	0.0
10.0	0.7	50	1.0	0.0030659938	0.00877039577307746	118114.35930312528	134864.42819082615	0.0
10.0	0.7	50	0.5	0.0015329969	0.00877039577307746	274475.7092087539	292166.6629243201	0.0
10.0	0.7	50	0.1	0.00030659938	0.00877039577307746	1594432.6171691199	1613331.1632661046	952414.4309066309
10.0	0.7	20	2.0	0.0061319876	0.00877039577307746	35240.1882079247	61225.1726456023	0.0
10.0	0.7	20	1.0	0.0030659938	0.00877039577307746	222711.358094095	259106.06959767095	0.0
10.0	0.7	20	0.5	0.0015329969	0.00877039577307746	528147.0307916795	567721.7135642606	0.0
10.0	0.7	20	0.1	0.00030659938	0.00877039577307746	2734208.9827868696	2778163.940338804	1359162.362672213
10.0	0.5	200	2.0	0.004806443	0.012883167732742192	39395.23976506749	29198.821230631882	0.0
10.0	0.5	200	1.0	0.0024032215	0.012883167732742192	89866.08747957081	79316.21788729343	0.0
10.0	0.5	200	0.5	0.0012016107	0.012883167732742192	190981.0125361611	180288.6344149968	0.0
10.0	0.5	200	0.1	0.00024032215	0.012883167732742192	1831149.7004188315	1820357.5667305773	1520622.663111143
10.0	0.5	100	2.0	0.004806443	0.012883167732742192	72021.31600583767	52291.454684964665	0.0
10.0	0.5	100	1.0	0.0024032215	0.012883167732742192	164120.53106452874	143594.95213570574	0.0
10.0	0.5	100	0.5	0.0012016107	0.012883167732742192	339870.1919196678	319024.394670167	0.0
10.0	0.5	100	0.1	0.00024032215	0.012883167732742192	2674828.6499795304	2653594.067006387	2083784.7300816525
10.0	0.5	50	2.0	0.004806443	0.012883167732742192	128217.28715213656	90711.57344148455	0.0
10.0	0.5	50	1.0	0.0024032215	0.012883167732742192	291517.77320090315	252177.5604376664	0.0
10.0	0.5	50	0.5	0.0012016107	0.012883167732742192	587374.1956818227	547262.4234411496	0.0
10.0	0.5	50	0.1	0.00024032215	0.012883167732742192	3832925.87673298	3791517.362288873	2730607.3207738646
10.0	0.5	20	2.0	0.004806443	0.012883167732742192	260966.9277566734	176504.67212711464	0.0
10.0	0.5	20	1.0	0.0024032215	0.012883167732742192	592224.8239439941	501771.74473591277	0.0
10.0	0.5	20	0.5	0.0012016107	0.012883167732742192	1149301.2805745685	1056103.432472573	0.0
10.0	0.5	20	0.1	0.00024032215	0.012883167732742192	6001914.3474665275	5903344.892910632	3614222.979260158
10.0	0.3	200	2.0	0.0033081666	0.023097452851887756	136850.20949275166	93234.7423410229	0.0
10.0	0.3	200	1.0	0.0016540833	0.023097452851887756	296427.91039794806	252645.4712273822	0.0
10.0	0.3	200	0.5	0.00082704164	0.023097452851887756	762026.7929044286	718382.6234602684	73305.31069365589
10.0	0.3	200	0.1	0.00016540833	0.023097452851887756	9289278.136296786	9246056.601548651	8437704.060003262
10.0	0.3	100	2.0	0.0033081666	0.023097452851887756	256917.32701438916	171086.2685507187	0.0
10.0	0.3	100	1.0	0.0016540833	0.023097452851887756	534569.5852177402	448495.8606917394	0.0
10.0	0.3	100	0.5	0.00082704164	0.023097452851887756	1263964.1340921763	1178110.9649465834	84224.88750185334
10.0	0.3	100	0.1	0.00016540833	0.023097452851887756	12053199.24223204	11967403.319595225	10436175.480628762
10.0	0.3	50	2.0	0.0033081666	0.023097452851887756	474509.06549716654	307322.5388437692	0.0
10.0	0.3	50	1.0	0.0016540833	0.023097452851887756	943253.2963670029	775487.4580438776	0.0
10.0	0.3	50	0.5	0.00082704164	0.023097452851887756	2047385.6024771084	1879636.509788504	91497.3193544287
10.0	0.3	50	0.1	0.00016540833	0.023097452851887756	15362732.718996296	15193505.068904862	12378606.25276508
10.0	0.3	20	2.0	0.0033081666	0.023097452851887756	1036661.9127999358	638193.212271354	0.0
10.0	0.3	20	1.0	0.0016540833	0.023097452851887756	1926981.6846164493	1525308.4851254479	0.0
10.0	0.3	20	0.5	0.00082704164	0.023097452851887756	3743713.4022230725	3339862.236253845	96735.0342758975
10.0	0.3	20	0.1	0.00016540833	0.023097452851887756	20000000.0	20000000.0	14571662.19657104
10.0	0.1	200	2.0	0.0014537534	0.08106726536299354	5174225.12988932	4961985.528493734	0.0
10.0	0.1	200	1.0	0.00072687668	0.08106726536299354	16996916.172322527	16785854.95086516	2105475.869226778
10.0	0.1	200	0.5	0.00036343834	0.08106726536299354	20000000.0	20000000.0	17887953.959484342
10.0	0.1	200	0.1	7.2687668e-05	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	100	2.0	0.0014537534	0.08106726536299354	8364828.825803584	7944059.484933947	0.0
10.0	0.1	100	1.0	0.00072687668	0.08106726536299354	20000000.0	20000000.0	2220692.5474638706
10.0	0.1	100	0.5	0.00036343834	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	100	0.1	7.2687668e-05	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	50	2.0	0.0014537534	0.08106726536299354	13266637.859309932	12431619.36825064	0.0
10.0	0.1	50	1.0	0.00072687668	0.08106726536299354	20000000.0	20000000.0	2284766.6468489906
10.0	0.1	50	0.5	0.00036343834	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	50	0.1	7.2687668e-05	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	20	2.0	0.0014537534	0.08106726536299354	20000000.0	20000000.0	0.0
10.0	0.1	20	1.0	0.00072687668	0.08106726536299354	20000000.0	20000000.0	2325646.572827417
10.0	0.1	20	0.5	0.00036343834	0.08106726536299354	20000000.0	20000000.0	20000000.0
10.0	0.1	20	0.1	7.2687668e-05	0.08106726536299354	20000000.0	20000000.0	20000000.0
25.0	1.0	200	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	200	1.0	0.015496039	0.028065401036459305	53808.381589858254	0.0	0.0
25.0	1.0	200	0.5	0.0077480194	0.028065401036459305	152186.76693431957	34618.64633898305	0.0
25.0	1.0	200	0.1	0.0015496039	0.028065401036459305	1123973.6011634143	1007708.9762889063	0.0
25.0	1.0	100	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	100	1.0	0.015496039	0.028065401036459305	100408.86032075554	0.0	0.0
25.0	1.0	100	0.5	0.0077480194	0.028065401036459305	286998.2090185118	61186.08459114113	0.0
25.0	1.0	100	0.1	0.0015496039	0.028065401036459305	1986881.5762726937	1762026.1367293457	0.0
25.0	1.0	50	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	50	1.0	0.015496039	0.028065401036459305	183434.47977112918	0.0	0.0
25.0	1.0	50	0.5	0.0077480194	0.028065401036459305	531385.104634905	103913.960474407	0.0
25.0	1.0	50	0.1	0.0015496039	0.028065401036459305	3449475.6954020113	3014149.4895277093	0.0
25.0	1.0	20	2.0	0.030992078	0.028065401036459305	0.0	0.0	0.0
25.0	1.0	20	1.0	0.015496039	0.028065401036459305	388246.49359943764	0.0	0.0
25.0	1.0	20	0.5	0.0077480194	0.028065401036459305	1155058.5063524027	192416.49680740276	0.0
25.0	1.0	20	0.1	0.0015496039	0.028065401036459305	6962161.848739162	5921291.098090107	0.0
25.0	0.7	200	2.0	0.023865415	0.04218927514291139	55373.62507652231	0.0	0.0
25.0	0.7	200	1.0	0.011932707	0.04218927514291139	155917.69170965502	0.0	0.0
25.0	0.7	200	0.5	0.0059663536	0.04218927514291139	340979.1562046599	139000.39383812126	0.0
25.0	0.7	200	0.1	0.0011932707	0.04218927514291139	3758910.3560361387	3569738.1844833	0.0
25.0	0.7	100	2.0	0.023865415	0.04218927514291139	104838.99157238295	0.0	0.0
25.0	0.7	100	1.0	0.011932707	0.04218927514291139	297042.8843810616	0.0	0.0
25.0	0.7	100	0.5	0.0059663536	0.04218927514291139	641687.316902159	252299.79237504888	0.0
25.0	0.7	100	0.1	0.0011932707	0.04218927514291139	6205748.106961062	5835190.692948588	0.0
25.0	0.7	50	2.0	0.023865415	0.04218927514291139	195973.12441380703	0.0	0.0
25.0	0.7	50	1.0	0.011932707	0.04218927514291139	558167.5015528491	0.0	0.0
25.0	0.7	50	0.5	0.0059663536	0.04218927514291139	1187197.1601550216	443795.207006754	0.0
25.0	0.7	50	0.1	0.0011932707	0.04218927514291139	10095298.18863755	9367594.519371461	0.0
25.0	0.7	20	2.0	0.023865415	0.04218927514291139	433519.7598971897	0.0	0.0
25.0	0.7	20	1.0	0.011932707	0.04218927514291139	1245831.252346567	0.0	0.0
25.0	0.7	20	0.5	0.0059663536	0.04218927514291139	2599008.085346791	879568.791052725	0.0
25.0	0.7	20	0.1	0.0011932707	0.04218927514291139	18717133.071614277	16944248.022121515	0.0
25.0	0.5	200	2.0	0.018550177	0.061973429962809724	154961.26504642292	0.0	0.0
25.0	0.5	200	1.0	0.0092750886	0.061973429962809724	334881.1166518549	18200.259904405044	0.0
25.0	0.5	200	0.5	0.0046375443	0.061973429962809724	774246.2100506823	457094.1074246804	0.0
25.0	0.5	200	0.1	0.00092750886	0.061973429962809724	15566938.653979644	15274406.305389354	300366.01091089466
25.0	0.5	100	2.0	0.018550177	0.061973429962809724	298884.4940309049	0.0	0.0
25.0	0.5	100	1.0	0.0092750886	0.061973429962809724	637560.0734489552	29247.939902246864	0.0
25.0	0.5	100	0.5	0.0046375443	0.061973429962809724	1427226.2582747561	816767.6519160123	0.0
25.0	0.5	100	0.1	0.00092750886	0.061973429962809724	20000000.0	20000000.0	305954.0151579674
25.0	0.5	50	2.0	0.018550177	0.061973429962809724	570764.3323908332	0.0	0.0
25.0	0.5	50	1.0	0.0092750886	0.061973429962809724	1197430.142936864	44019.0711791849	0.0
25.0	0.5	50	0.5	0.0046375443	0.061973429962809724	2588914.134170207	1417195.9481648016	0.0
25.0	0.5	50	0.1	0.00092750886	0.061973429962809724	20000000.0	20000000.0	308853.7682789657
25.0	0.5	20	2.0	0.018550177	0.061973429962809724	1313977.5735575876	0.0	0.0
25.0	0.5	20	1.0	0.0092750886	0.061973429962809724	2690768.157992759	66914.76837232112	0.0
25.0	0.5	20	0.5	0.0046375443	0.061973429962809724	5555252.99788322	2791220.0182919856	0.0
25.0	0.5	20	0.1	0.00092750886	0.061973429962809724	20000000.0	20000000.0	310628.8857841426
25.0	0.3	200	2.0	0.012511717	0.11110841730313199	500030.92913033033	0.0	0.0
25.0	0.3	200	1.0	0.0062558587	0.11110841730313199	1258628.8296866047	593471.7402279915	0.0
25.0	0.3	200	0.5	0.0031279293	0.11110841730313199	4410728.6426113695	3782321.7128627994	0.0
25.0	0.3	200	0.1	0.00062558587	0.11110841730313199	20000000.0	20000000.0	20000000.0
25.0	0.3	100	2.0	0.012511717	0.11110841730313199	959352.3623284409	0.0	0.0
25.0	0.3	100	1.0	0.0062558587	0.11110841730313199	2317568.072940355	1041271.8961176625	0.0
25.0	0.3	100	0.5	0.0031279293	0.11110841730313199	7506736.392074448	6278842.175798187	0.0
25.0	0.3	100	0.1	0.00062558587	0.11110841730313199	20000000.0	20000000.0	20000000.0
25.0	0.3	50	2.0	0.012511717	0.11110841730313199	1822794.0458239042	0.0	0.0
25.0	0.3	50	1.0	0.0062558587	0.11110841730313199	4217665.8673264235	1769715.6180016566	0.0
25.0	0.3	50	0.5	0.0031279293	0.11110841730313199	12607987.641403716	10201734.96835443	0.0
25.0	0.3	50	0.1	0.00062558587	0.11110841730313199	20000000.0	20000000.0	20000000.0
25.0	0.3	20	2.0	0.012511717	0.11110841730313199	4197885.089452683	0.0	0.0
25.0	0.3	20	1.0	0.0062558587	0.11110841730313199	9158588.025131848	3373871.0990502033	0.0
25.0	0.3	20	0.5	0.0031279293	0.11110841730313199	20000000.0	18596661.456457537	0.0
25.0	0.3	20	0.1	0.00062558587	0.11110841730313199	20000000.0	20000000.0	20000000.0
25.0	0.1	200	2.0	0.0050715927	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	200	1.0	0.0025357963	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	200	0.5	0.0012678982	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	200	0.1	0.00025357963	0.3899674828793541	20000000.0	20000000.0	20000000.0
25.0	0.1	100	2.0	0.0050715927	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	100	1.0	0.0025357963	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	100	0.5	0.0012678982	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	100	0.1	0.00025357963	0.3899674828793541	20000000.0	20000000.0	20000000.0
25.0	0.1	50	2.0	0.0050715927	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	50	1.0	0.0025357963	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	50	0.5	0.0012678982	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	50	0.1	0.00025357963	0.3899674828793541	20000000.0	20000000.0	20000000.0
25.0	0.1	20	2.0	0.0050715927	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	20	1.0	0.0025357963	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	20	0.5	0.0012678982	0.3899674828793541	20000000.0	20000000.0	0.0
25.0	0.1	20	0.1	0.00025357963	0.3899674828793541	20000000.0	20000000.0	20000000.0
50.0	1.0	200	2.0	0.069470266	0.09209216300296398	53252.132769125754	0.0	0.0
50.0	1.0	200	1.0	0.034735133	0.09209216300296398	228529.62171407233	0.0	0.0
50.0	1.0	200	0.5	0.017367566	0.09209216300296398	525373.5003702571	0.0	0.0
50.0	1.0	200	0.1	0.0034735133	0.09209216300296398	5018474.444109533	4171895.151140218	0.0
50.0	1.0	100	2.0	0.069470266	0.09209216300296398	101702.41069312299	0.0	0.0
50.0	1.0	100	1.0	0.034735133	0.09209216300296398	439306.14909925766	0.0	0.0
50.0	1.0	100	0.5	0.017367566	0.09209216300296398	993811.5847356825	0.0	0.0
50.0	1.0	100	0.1	0.0034735133	0.09209216300296398	8651808.788242778	7023074.547026766	0.0
50.0	1.0	50	2.0	0.069470266	0.09209216300296398	191707.89858752457	0.0	0.0
50.0	1.0	50	1.0	0.034735133	0.09209216300296398	832946.9587260938	0.0	0.0
50.0	1.0	50	0.5	0.017367566	0.09209216300296398	1853366.553468054	0.0	0.0
50.0	1.0	50	0.1	0.0034735133	0.09209216300296398	14944008.890376458	11782227.31287684	0.0
50.0	1.0	20	2.0	0.069470266	0.09209216300296398	430459.5821515879	0.0	0.0
50.0	1.0	20	1.0	0.034735133	0.09209216300296398	1894495.8773392509	0.0	0.0
50.0	1.0	20	0.5	0.017367566	0.09209216300296398	4150477.213809962	0.0	0.0
50.0	1.0	20	0.1	0.0034735133	0.09209216300296398	20000000.0	20000000.0	0.0
50.0	0.7	200	2.0	0.052690513	0.1384374161762574	236375.54633768604	0.0	0.0
50.0	0.7	200	1.0	0.026345256	0.1384374161762574	534648.6803868548	0.0	0.0
50.0	0.7	200	0.5	0.013172628	0.1384374161762574	1205345.8825705862	0.0	0.0
50.0	0.7	200	0.1	0.0026345256	0.1384374161762574	20000000.0	20000000.0	0.0
50.0	0.7	100	2.0	0.052690513	0.1384374161762574	458278.781837541	0.0	0.0
50.0	0.7	100	1.0	0.026345256	0.1384374161762574	1020297.3048847592	0.0	0.0
50.0	0.7	100	0.5	0.013172628	0.1384374161762574	2232041.998330312	0.0	0.0
50.0	0.7	100	0.1	0.0026345256	0.1384374161762574	20000000.0	20000000.0	0.0
50.0	0.7	50	2.0	0.052690513	0.1384374161762574	879219.749184763	0.0	0.0
50.0	0.7	50	1.0	0.026345256	0.1384374161762574	1923841.5083227837	0.0	0.0
50.0	0.7	50	0.5	0.013172628	0.1384374161762574	4096549.609630579	0.0	0.0
50.0	0.7	50	0.1	0.0026345256	0.1384374161762574	20000000.0	20000000.0	0.0
50.0	0.7	20	2.0	0.052690513	0.1384374161762574	2043349.6572778104	0.0	0.0
50.0	0.7	20	1.0	0.026345256	0.1384374161762574	4386506.190919753	0.0	0.0
50.0	0.7	20	0.5	0.013172628	0.1384374161762574	9083162.417011252	0.0	0.0
50.0	0.7	20	0.1	0.0026345256	0.1384374161762574	20000000.0	20000000.0	0.0
50.0	0.5	200	2.0	0.040124638	0.20335598292622342	531785.100846228	0.0	0.0
50.0	0.5	200	1.0	0.020062319	0.20335598292622342	1176923.2295598774	0.0	0.0
50.0	0.5	200	0.5	0.010031159	0.20335598292622342	3221779.0675425897	0.0	0.0
50.0	0.5	200	0.1	0.0020062319	0.20335598292622342	20000000.0	20000000.0	0.0
50.0	0.5	100	2.0	0.040124638	0.20335598292622342	1024586.8116249101	0.0	0.0
50.0	0.5	100	1.0	0.020062319	0.20335598292622342	2206824.6704170555	0.0	0.0
50.0	0.5	100	0.5	0.010031159	0.20335598292622342	5784716.034786002	0.0	0.0
50.0	0.5	100	0.1	0.0020062319	0.20335598292622342	20000000.0	20000000.0	0.0
50.0	0.5	50	2.0	0.040124638	0.20335598292622342	1955228.6288956108	0.0	0.0
50.0	0.5	50	1.0	0.020062319	0.20335598292622342	4105916.8184322664	0.0	0.0
50.0	0.5	50	0.5	0.010031159	0.20335598292622342	10383580.857133621	0.0	0.0
50.0	0.5	50	0.1	0.0020062319	0.20335598292622342	20000000.0	20000000.0	0.0
50.0	0.5	20	2.0	0.040124638	0.20335598292622342	4545954.686924299	0.0	0.0
50.0	0.5	20	1.0	0.020062319	0.20335598292622342	9287101.397128284	0.0	0.0
50.0	0.5	20	0.5	0.010031159	0.20335598292622342	20000022.0	0.0	0.0
50.0	0.5	20	0.1	0.0020062319	0.20335598292622342	20000000.0	20000000.0	0.0
50.0	0.3	200	2.0	0.025913758	0.3645846522552401	1903035.504282265	0.0	0.0
50.0	0.3	200	1.0	0.012956879	0.3645846522552401	6284537.873156769	0.0	0.0
50.0	0.3	200	0.5	0.0064784395	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	200	0.1	0.0012956879	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	100	2.0	0.025913758	0.3645846522552401	3569493.698627176	0.0	0.0
50.0	0.3	100	1.0	0.012956879	0.3645846522552401	11310911.225214168	0.0	0.0
50.0	0.3	100	0.5	0.0064784395	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	100	0.1	0.0012956879	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	50	2.0	0.025913758	0.3645846522552401	6679076.46300598	0.0	0.0
50.0	0.3	50	1.0	0.012956879	0.3645846522552401	20000000.0	0.0	0.0
50.0	0.3	50	0.5	0.0064784395	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	50	0.1	0.0012956879	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	20	2.0	0.025913758	0.3645846522552401	15334559.37562215	0.0	0.0
50.0	0.3	20	1.0	0.012956879	0.3645846522552401	20000000.0	0.0	0.0
50.0	0.3	20	0.5	0.0064784395	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.3	20	0.1	0.0012956879	0.3645846522552401	20000000.0	20000000.0	0.0
50.0	0.1	200	2.0	0.0090669543	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	200	1.0	0.0045334772	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	200	0.5	0.0022667386	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	200	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	20000000.0
50.0	0.1	100	2.0	0.0090669543	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	100	1.0	0.0045334772	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	100	0.5	0.0022667386	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	100	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	20000000.0
50.0	0.1	50	2.0	0.0090669543	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	50	1.0	0.0045334772	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	50	0.5	0.0022667386	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	50	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	20000000.0
50.0	0.1	20	2.0	0.0090669543	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	20	1.0	0.0045334772	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	20	0.5	0.0022667386	1.2796164555969496	20000000.0	20000000.0	0.0
50.0	0.1	20	0.1	0.00045334772	1.2796164555969496	20000000.0	20000000.0	20000000.0
